time,open,high,low,close
881552700,1144.6,1149.35,1135.1,1137.6
881639100,1137.15,1143.55,1120.75,1124.2
881725500,1123.55,1123.55,1109.15,1110.6
881811900,1111.15,1111.15,1080.95,1098.75
881898300,1098.7,1101.4,1089.15,1090.3
882157500,1091.1,1104.5,1089.2,1103.6
882243900,1103.85,1116.2,1103.4,1113.9
882330300,1114.25,1140.15,1114.25,1138
882416700,1138.3,1151.05,1134.1,1136.05
882503100,1136.05,1145.55,1133.6,1144.15
882762300,1145.5,1161.65,1145.5,1160.75
882848700,1161.65,1167.6,1148.7,1153.25
882935100,1152.65,1163.7,1143.05,1162.4
883107900,1163.1,1175,1162.45,1169.35
883367100,1169.65,1179.8,1169.25,1179
883453500,1179.55,1179.85,1164,1166.6
883539900,1167,1196.95,1167,1189
883626300,1189.35,1208.85,1189.35,1207.4
883712700,1207.55,1221.5,1207.55,1215.8
883971900,1215.9,1238.15,1215.9,1228.5
884058300,1228.05,1228.05,1210.05,1216.8
884144700,1217.55,1241.9,1217.55,1232.9
884231100,1232.75,1232.75,1195.75,1199.95
884317500,1199.7,1199.7,1166.7,1171.35
884576700,1171,1171,1123.2,1129
884663100,1129,1149.65,1128.1,1130.75
884749500,1131.3,1156.35,1131.3,1142.15
884835900,1142.7,1145.2,1128.75,1139.65
884922300,1140.15,1150.3,1137.2,1146.9
885181500,1147.25,1150.3,1141.8,1147.8
885267900,1148.05,1155.8,1139.8,1141.55
885354300,1141.55,1151.65,1138.5,1145.85
885440700,1145.35,1145.35,1126.1,1127.6
885527100,1127.45,1128.1,1116.65,1118.6
885872700,1119.05,1121.35,1090.45,1093.2
885959100,1093.35,1107.4,1086.95,1092.2
886045500,1091.75,1091.75,1076.2,1085.25
886131900,1085.55,1107.1,1084.95,1106.3
886391100,1105.9,1116.1,1105.9,1112.9
886477500,1114.2,1114.65,1097.85,1100.6
886563900,1101.05,1110.95,1090.6,1092.25
886650300,1092.45,1099.9,1087.35,1090.35
886736700,1090.5,1093.5,1079.45,1081.35
886995900,1081.7,1082.2,1071.6,1074.8
887082300,1074.45,1074.9,1059.3,1060.3
