time,open,high,low,close
972013500,1166.2,1202.7,1166.2,1172
972272700,1171.75,1172.15,1141.45,1143.95
972359100,1143,1155.35,1132.9,1152.45
972445500,1158.2,1190.4,1157.25,1183.9
972531900,1182.8,1188.2,1176.6,1186.3
972618300,1186.95,1192.9,1171.85,1178.7
972877500,1178.75,1185.8,1164.25,1167.15
972963900,1167.2,1175.6,1155.15,1172.75
973050300,1178.25,1203.85,1177.1,1200.8
973136700,1201.25,1226.35,1199.75,1224.85
973223100,1225,1249.2,1225,1242.05
973482300,1242.15,1261.4,1236.65,1240.25
973568700,1239,1249.1,1232.35,1246.75
973655100,1246.65,1277.25,1246.65,1266.8
973741500,1266.75,1275.55,1255.95,1269.95
973827900,1271.35,1271.4,1237.5,1239.55
974087100,1239.35,1239.35,1199.95,1208.05
974173500,1207.2,1246.9,1207.05,1242.85
974259900,1245,1270.1,1243.2,1247.05
974346300,1246.6,1254.55,1228.6,1233.25
974432700,1232.35,1238,1216.9,1236
974691900,1236,1241.75,1231.05,1237.6
974778300,1236.95,1237.85,1224.3,1235
974864700,1235.85,1247.5,1220.05,1222.35
974951100,1221.2,1223.05,1209.85,1216
975037500,1216.05,1230,1216.05,1225.2
975296700,1225.4,1254.45,1225.35,1252.9
975383100,1252.9,1275.45,1248.9,1272.75
975469500,1272.25,1281,1253.45,1264.75
975555900,1264.75,1272.1,1258.4,1268.15
975642300,1268.1,1280.5,1255.2,1276.2
975901500,1276.25,1290,1273.65,1275.6
975987900,1275.7,1288.2,1275.5,1284.65
976074300,1284.85,1319.85,1284.85,1298.55
976160700,1298.9,1308.45,1295.1,1302.5
976247100,1303.3,1317.2,1303.3,1313.7
976506300,1313.7,1333.5,1313.7,1332.15
976592700,1332.2,1341.75,1327.6,1333.35
976679100,1333.8,1360.8,1333.8,1354.3
976765500,1354.45,1369.5,1346.15,1349.35
976851900,1349.25,1349.25,1308.15,1312.6
977111100,1310.15,1321.65,1297.2,1317.6
977197500,1317.75,1325.6,1307,1310.5
977283900,1312.8,1313.4,1285.45,1295.25
977370300,1294.25,1294.25,1257.1,1277.4
977456700,1278.95,1292.8,1237.3,1242
977802300,1242.05,1248.5,1207.95,1212
977888700,1212.15,1239,1208.75,1228.3
977975100,1229.35,1253.6,1229.35,1248.95
978061500,1249,1265.9,1242.25,1263.55
978320700,1263.5,1276.15,1250.65,1254.3
978407100,1254.25,1279.6,1248.55,1271.8
978493500,1271.8,1293.55,1263.95,1291.25
978579900,1291.3,1331.35,1291.3,1307.65
978666300,1307.55,1330.3,1306.25,1327.25
978925500,1327.35,1334.2,1303.35,1309.25
979011900,1309.2,1323.4,1304.9,1311.65
979098300,1311.65,1324.35,1285.3,1287.3
979184700,1287.5,1296.75,1275.95,1280.4
979271100,1280.45,1298.85,1279.4,1286.75
979530300,1286.85,1295.2,1277.85,1286.75
979616700,1287,1302.6,1279.85,1293.05
979703100,1299.4,1312.35,1295.3,1297.9
979789500,1297.95,1309.95,1297.95,1305.95
979875900,1306,1333.5,1306,1329.1
980135100,1329.3,1351.85,1329.3,1348
980221500,1347.95,1362.05,1346.5,1355.2
980307900,1355.35,1371.1,1355.35,1365.95
980394300,1366.05,1374.2,1353.5,1370.1
980739900,1368.55,1368.55,1312.1,1342.05
980826300,1342.1,1382.55,1342.05,1379.7
980912700,1385.85,1396.05,1369,1371.7
980999100,1371.5,1373.5,1340.95,1359.15
981085500,1359.1,1384.9,1355.3,1378.85
981344700,1378.8,1392.15,1373.45,1382.6
981431100,1382.7,1395.4,1382.7,1387.1
981517500,1387.3,1391.85,1368.05,1370.8
981603900,1370.65,1396.8,1365.05,1395.5
981690300,1395.55,1416.3,1395.55,1405.7
981949500,1405.7,1416.45,1397.6,1402.2
982035900,1402.2,1412.7,1386.65,1391.2
982122300,1393.15,1396.35,1380.65,1393.35
982208700,1393.35,1421,1393.35,1416.7
982295100,1415.85,1422.95,1376.15,1381.35
982554300,1381.4,1392.05,1369.45,1384.8
982640700,1384.85,1392.8,1380.4,1383.85
982727100,1383.9,1389.55,1364.25,1370.1
982813500,1370.05,1370.05,1335.65,1355.1
982899900,1355.1,1362.8,1314.1,1320.45
983159100,1320.9,1325.2,1299.05,1312.4
983245500,1312.45,1324,1281.9,1295.55
983331900,1295.3,1362.25,1294.6,1351.4
983418300,1351.75,1399.55,1345.05,1358.05
983504700,1360.25,1386.75,1301.8,1306.35
983763900,1304.85,1316.45,1259.1,1271.45
983936700,1272.8,1311.1,1249.45,1290.5
984023100,1290.85,1307.95,1279.3,1292.85
984109500,1292.7,1292.7,1219.35,1254.75
984368700,1253.25,1253.25,1193.95,1197.95
984455100,1197.85,1201.15,1098.75,1124.7
984541500,1125.15,1200.25,1114.6,1194.2
984627900,1191.6,1219.7,1170.7,1217.15
984714300,1216.9,1233.4,1179.6,1193.55
984973500,1192.85,1201.7,1173.15,1186.7
985059900,1186.8,1193.35,1162.35,1170.95
985146300,1168.8,1212.2,1156.15,1207.1
985232700,1206.45,1218.35,1184.95,1187.55
985319100,1187.6,1196.55,1139.65,1161.3
985578300,1159.85,1165.65,1147.5,1161.5
985664700,1161.6,1182.7,1157.25,1177.75
985751100,1177.55,1209.6,1177.55,1206.2
985837500,1204.9,1210.1,1185,1195.1
985923900,1195.05,1195.25,1144.65,1148.2
986183100,1148.1,1148.1,1094.35,1138.1
986269500,1136.65,1153.1,1128.1,1149.25
986355900,1146.1,1146.15,1120.35,1136.65
986528700,1137.55,1171.85,1133.05,1139.6
986787900,1137.6,1138.55,1116.1,1128.35
986874300,1129.1,1129.75,1093.05,1103.05
986960700,1104.9,1116.85,1056.1,1066.8
987047100,1066.75,1066.75,1001.8,1024.9
987392700,1024,1049.4,1000.1,1044.6
987479100,1044.85,1072.9,1037.7,1067
987565500,1066.5,1106.3,1063.05,1103.4
987651900,1103.6,1159.3,1103.6,1144.45
987738300,1145.75,1156.45,1120.6,1144
987997500,1144.05,1162.05,1137.3,1149.75
988083900,1149.6,1149.6,1128.4,1146.3
988170300,1146.5,1162.85,1142.3,1155.35
988256700,1155.4,1170.2,1138.85,1143.75
988343100,1143.65,1143.65,1078.1,1101.3
988602300,1101.45,1127.9,1101.45,1125.25
988775100,1125.45,1150.65,1125.25,1137.2
988861500,1137.15,1139.85,1117.7,1122.05
988947900,1121.45,1131.95,1113.65,1130.05
989207100,1130.05,1145.4,1130.05,1139.2
989293500,1139.25,1151.95,1138.2,1148.95
989379900,1149.9,1164.3,1145.25,1149.25
989466300,1149.1,1151.6,1139.25,1144.95
989552700,1144.1,1146.85,1136.9,1140.5
989811900,1140.45,1146.25,1134.05,1140.8
989898300,1140.75,1147.75,1096.25,1145.3
989984700,1147.1,1163.15,1146.05,1151.15
990071100,1151.2,1179,1150.6,1174.95
990157500,1175,1187.65,1169.2,1172.8
990416700,1172.95,1182.65,1166.7,1169.45
990503100,1169.5,1176.2,1165.65,1168.1
990589500,1168.25,1181.8,1167,1179.1
990675900,1179.1,1190.15,1177.55,1181.85
990762300,1181.95,1188.5,1171.35,1174.9
991021500,1174.95,1194.5,1174.45,1193.2
991107900,1193.25,1202.05,1193.25,1198.45
991194300,1199.5,1207,1173.75,1177.55
991280700,1177.5,1177.5,1154.9,1167.9
991367100,1168.1,1175.8,1146.9,1148.05
991626300,1148,1154.45,1125.35,1127.2
991712700,1127.15,1130.65,1106.8,1115.6
991799100,1117.5,1132.95,1114,1115.7
991885500,1115.05,1116.1,1095.45,1112.35
991971900,1112.45,1128.9,1112.45,1126.6
992231100,1126.55,1134.8,1122.35,1131.1
992317500,1131.05,1133.3,1121.8,1127.15
992403900,1127.1,1132.95,1126.9,1129
992490300,1128.95,1128.95,1110.15,1112.75
992576700,1112.7,1112.7,1084.2,1087.75
992835900,1087.75,1087.75,1064.4,1078.3
992922300,1078.25,1099.7,1075.45,1096.65
993008700,1096.35,1100.55,1084.7,1097.6
993095100,1097.9,1102.45,1090.25,1095.2
993181500,1095.85,1097.8,1081.3,1087.65
993440700,1087.1,1087.1,1064.4,1067
993527100,1066.4,1099.8,1060.05,1096.6
993613500,1096.6,1102.8,1086.75,1096.1
993699900,1095.85,1101,1090.2,1094
993786300,1094.05,1114.35,1091.05,1107.9
994045500,1108.35,1119.55,1097.95,1100.75
994131900,1097.4,1097.4,1066.05,1069.8
994218300,1068.05,1074.6,1062.2,1067.95
994304700,1068.35,1079.35,1066.95,1069.75
994391100,1069.15,1069.15,1059.6,1065.1
994650300,1064.8,1064.8,1052.1,1059.5
994736700,1059.95,1078.1,1059.25,1072.05
994823100,1072.15,1088.5,1068.35,1083.65
994909500,1083.8,1109,1083.8,1105.5
994995900,1105.7,1127.15,1103.3,1110.45
995255100,1110.35,1116.7,1102.45,1105.55
995341500,1103.55,1106.05,1092.5,1103.1
995427900,1103.1,1108.45,1088.1,1091.95
995514300,1091.35,1091.35,1079.55,1085.9
995600700,1085.95,1089.95,1072.75,1077.7
995859900,1076.15,1076.15,1063.4,1070.65
995946300,1065.95,1074.75,1064.5,1072.55
996032700,1072.45,1073.95,1062.15,1064.2
996119100,1063.9,1066.55,1050.15,1053.4
996205500,1053.2,1061.2,1046.9,1051.7
996464700,1051.45,1062.8,1050.9,1061.45
996551100,1061.45,1076.35,1053.6,1072.85
996637500,1073,1077.7,1059.75,1063.15
996723900,1064.25,1070.05,1059.55,1066
996810300,1066.4,1077.55,1066.2,1074.6
997069500,1074.2,1082.4,1072.55,1075.25
997155900,1074.35,1079.3,1070.2,1072.1
997242300,1071.75,1072.1,1059.55,1068
997328700,1068.1,1072.6,1061.4,1070.65
997415100,1070.65,1076.7,1069.05,1071.15
997674300,1070.95,1081.4,1061.05,1063
997760700,1063.05,1076.6,1062.2,1075.5
997933500,1075.2,1083.7,1072.95,1078.95
998019900,1079,1084,1067.6,1069.2
998279100,1062.5,1067.95,1061,1063.75
998365500,1063.65,1071.2,1062.3,1068.7
998538300,1068.7,1079,1065.7,1071.5
998624700,1071.5,1076.7,1064.9,1069.15
998883900,1064.05,1078.35,1064.05,1072.55
998970300,1072.35,1076.85,1069.6,1070.65
999056700,1070.55,1074.5,1066.45,1067.45
999143100,1068.3,1070.25,1061.9,1064.15
999229500,1064.1,1064.1,1051.75,1053.75
999488700,1054.65,1059.9,1046.35,1048.05
999575100,1048.2,1053.25,1043.3,1048.2
999661500,1047.25,1051.55,1043.3,1045
999747900,1047.7,1048.2,1033.4,1036.1
999834300,1036.35,1037.35,1026.45,1035.2
1000093500,1035,1045.3,1031.45,1033.4
1000179900,1033.35,1037.45,1020.7,1023.4
1000266300,1023.25,1023.25,957.95001,982.20001
1000352700,982.20001,993.04999,969,971.70001
1000439100,972.04999,974.5,902.70001,919.70001
1000698300,916.15002,916.15002,861.04999,872.25
1000784700,872.15002,910.34998,868.5,900.20001
1000871100,899.70001,915,899.70001,912.20001
1000957500,910.20001,910.34998,873.70001,898.79999
1001043900,903.75,903.75,849.95001,854.20001
1001303100,853,878.59998,853,869.04999
1001389500,869.15002,893.34998,858.84998,861.40002
1001475900,861.34998,877,859.20001,873.70001
1001562300,873.15002,893.04999,868.29999,890
1001648700,891.75,922.54999,891,913.84998
1001907900,914.65002,919.20001,905.5,910.09998
1002080700,910.04999,915.04999,896.25,899.65002
1002167100,899.65002,914.25,899.65002,911.65002
1002253500,911.59998,919.75,903.04999,914.59998
1002512700,911.20001,913.04999,884.65002,901.95001
1002599100,903,914.29999,902.54999,912.70001
1002685500,915.5,942.79999,912.90002,940.34998
1002771900,940.45001,959.75,940.45001,954.90002
1002858300,958.40002,969.90002,956.84998,960.40002
1003117500,963.65002,966.15002,954.34998,963.40002
1003203900,963.40002,973.25,962.5,971.25
1003290300,971.95001,989.04999,971.95001,986.25
1003376700,984.20001,984.5,969.34998,972.04999
1003463100,972.20001,981,970.84998,976.65002
1003722300,980.04999,994.15002,973.20001,976.40002
1003808700,976.75,994.15002,976.54999,993.20001
1003895100,992.95001,1000.95,987.40002,991.20001
1003981500,991.25,998,979.95001,983.20001
1004327100,983.15002,996.59998,974.04999,977.45001
1004413500,977.34998,977.34998,960.5,963.09998
1004499900,962.84998,976.40002,959.34998,971.90002
1004586300,973.54999,997.29999,973.54999,994
1004672700,994.25,1009.55,991.95001,997.59998
1004931900,997.25,1001.3,987.84998,991.04999
1005018300,991.20001,1007.4,991.15002,1001.9
1005104700,1001.95,1014.1,984.45001,987.5
1005191100,987.5,1001.15,985.75,997.70001
1005277500,999.09998,1008.95,999.09998,1004.05
1005536700,1004.55,1014.25,1003.6,1010.9
1005623100,1010.95,1013.25,999.84998,1005.4
1005709500,1005.45,1017.2,1004.7,1015.8
1005795900,1016.05,1038.35,1015.15,1035.7
1006141500,1034.2,1072,1032.85,1068.15
1006227900,1067.3,1082.4,1046.15,1050.2
1006314300,1050.4,1064.85,1046.3,1056.35
1006400700,1056.45,1075.9,1056.45,1062.45
1006487100,1063.05,1075.05,1057.3,1059
1006746300,1059.25,1084.65,1059.25,1080.6
1006832700,1087.6,1097.6,1071.05,1076.05
1006919100,1076.15,1082.3,1067.65,1070.8
1007005500,1070.3,1071,1063,1067.15
1007351100,1067.2,1074.5,1063.25,1065.4
1007437500,1066.05,1082.6,1065.65,1077.7
1007523900,1077.95,1107.15,1077.95,1104.55
1007610300,1105.1,1132.65,1105.1,1110.45
1007696700,1110.9,1122.65,1109.65,1112.3
1007955900,1112.15,1123.55,1112.15,1115.25
1008042300,1112.15,1122.85,1107.7,1110.2
1008128700,1110.65,1121.55,1104.75,1107.65
1008215100,1107.75,1114.15,1069.95,1098.75
1008301500,1098.65,1102.9,1082.75,1087.85
1008647100,1089.9,1098,1071.35,1082.3
1008733500,1082.5,1086.35,1057.1,1060.75
1008819900,1060.45,1064.8,1047.5,1062
1008906300,1061.8,1061.8,1043.65,1050.85
1009165500,1051,1055,1032.6,1048.5
1009338300,1048.9,1058.3,1030.5,1034.25
1009424700,1033.85,1037.7,1017.35,1020
1009511100,1019.9,1036.35,1010.45,1033.8
1009770300,1033.9,1062.3,1033.9,1059.05
1009856700,1058.85,1071.15,1052.05,1055.3
1009943100,1054.95,1065.25,1054.1,1060.75
1010029500,1063.45,1074.85,1062.9,1072.25
1010115900,1072.4,1099.25,1072.4,1096.2
1010375100,1093.05,1111.55,1093.05,1100.15
1010461500,1100.55,1114.55,1097.9,1109.9
1010547900,1110,1119.4,1098.7,1102.8
1010634300,1098.8,1105.35,1093.6,1098.2
1010720700,1098.15,1105.9,1073.45,1088.55
1010979900,1089.45,1118.5,1089.45,1109.8
1011066300,1109.45,1112.6,1090.2,1094.15
1011152700,1094.15,1104.8,1085.3,1090.3
1011239100,1090.25,1116.05,1078.95,1109.2
1011325500,1109.55,1121.75,1089.05,1093.15
1011584700,1093.25,1099.8,1082.65,1091.35
1011671100,1091.35,1099,1090,1092.85
1011757500,1092.85,1096.95,1087.5,1089.4
1011843900,1089.6,1098.6,1081.7,1085.3
1011930300,1085.85,1089.7,1077,1080.1
1012189500,1083.25,1088.75,1068.7,1071.35
1012275900,1071.35,1076.45,1068.85,1071.65
1012362300,1072.85,1072.85,1058.8,1067.45
1012448700,1067.65,1082,1067.65,1075.4
1012535100,1076.95,1088.05,1076.95,1081.65
1012794300,1083.05,1086.95,1074.15,1076.9
1012880700,1076.25,1081.2,1069.4,1074.25
1012967100,1074.4,1117.1,1074,1113.1
1013053500,1114.85,1130.95,1104.3,1110.45
1013139900,1112.8,1131.85,1104.45,1123.75
1013399100,1124.85,1144.15,1124.85,1131.55
1013485500,1131.95,1143.3,1125.55,1129.5
1013571900,1129.8,1142.3,1129.6,1135.1
1013658300,1135.5,1151.65,1133.85,1150
1013744700,1150.65,1164.1,1150.3,1159.95
1014003900,1159.85,1177.05,1156.7,1172.85
1014090300,1172.85,1178.1,1155.1,1158.9
1014176700,1158.45,1158.45,1134.65,1145.95
1014263100,1146.05,1158.05,1146.05,1149.85
1014349500,1149.85,1165.7,1145.5,1163.5
1014608700,1163.65,1167.6,1155.45,1165.45
1014695100,1165.75,1192.65,1165.75,1189.4
1014781500,1190.15,1205.95,1180,1189.2
1014867900,1189.6,1197,1135.2,1142.05
1014954300,1142.05,1181.25,1135.45,1178
1015213500,1178.45,1201.1,1172.3,1177.35
1015299900,1176.4,1193.1,1175.15,1178.5
1015386300,1176.55,1182.65,1162.75,1172.6
1015472700,1173.6,1195.2,1173.6,1193.05
1015559100,1193.6,1199.6,1182.55,1187.65
1015818300,1187.5,1192.75,1164.55,1167.85
1015904700,1167.85,1171.2,1144.3,1150.45
1015991100,1150.2,1165.4,1143.55,1157.05
1016077500,1156.85,1163.65,1153.15,1159.45
1016163900,1159.6,1173.75,1159.6,1169.75
1016423100,1169.95,1184.7,1163.75,1169.3
1016509500,1169.4,1170.8,1150.3,1152.15
1016595900,1152.05,1158.95,1148.5,1155.6
1016682300,1155.55,1155.55,1141.05,1144.2
1016768700,1144.5,1148.65,1135.9,1138.45
1017114300,1138.1,1140.2,1117.85,1123.05
1017200700,1130,1134.1,1121.35,1123.35
1017287100,1123.6,1138.45,1123.6,1129.55
1017632700,1129.85,1143.3,1129.85,1138.95
1017719100,1138.8,1147.3,1132.3,1136.95
1017805500,1136.6,1136.9,1121.45,1123.5
1017891900,1124.05,1149.65,1123.9,1145.9
1017978300,1146.05,1153.3,1139.9,1141.95
1018237500,1141.9,1147.9,1134,1135.25
1018323900,1135.15,1137.45,1122.1,1126.7
1018410300,1126.7,1140.25,1125.75,1138.5
1018496700,1138.55,1150.2,1138.55,1143.6
1018583100,1143.25,1151.55,1138.65,1146.5
1018842300,1146.55,1152.55,1130.45,1134.15
1018928700,1130.8,1133.5,1116.65,1118.75
1019015100,1119,1136.6,1118.95,1125.1
1019101500,1125.25,1135,1123.8,1129
1019187900,1125.55,1127.05,1097.6,1100.3
1019447100,1100.5,1107.2,1088.05,1104.15
1019533500,1104,1108.8,1095,1106
1019619900,1106.25,1116.85,1105.7,1110.6
1019706300,1110.65,1113.85,1089,1094.3
1019792700,1094.25,1103.35,1094.1,1097.4
1020051900,1097.55,1098.65,1073.3,1074.2
1020138300,1074.25,1085.75,1073.4,1084.5
1020311100,1084.8,1101.1,1084.8,1093.3
1020397500,1093.4,1098.6,1091.5,1096.95
1020656700,1096.95,1102.05,1096.25,1100.95
1020743100,1100.9,1111.85,1096.65,1110.7
1020829500,1110.7,1122.7,1110.7,1117.6
1020915900,1117.7,1136.55,1117.7,1127.6
1021002300,1127.05,1127.3,1111.15,1116.4
1021261500,1116.8,1121.95,1114.2,1119.65
1021347900,1119.95,1125.95,1111.45,1115.1
1021434300,1115.15,1121.5,1102.65,1107.8
1021520700,1108.25,1111.25,1089.85,1092.8
1021607100,1092.8,1099.75,1079.95,1090.65
1021866300,1091.7,1097.95,1071.35,1074.35
1021952700,1074.75,1074.85,1028.25,1049.2
1022039100,1049.5,1050.9,1035.5,1045.3
1022125500,1045.2,1045.35,1024.3,1026.75
1022211900,1026.9,1069.2,1026.9,1067
1022471100,1067,1071.5,1054.1,1062.7
1022557500,1061.9,1062.3,1034.1,1038.2
1022643900,1038.2,1047.95,1026.5,1041.65
1022730300,1041.4,1049.95,1030.1,1032.15
1022816700,1032.5,1037.7,1020.1,1028.8
1023075900,1029.25,1047.25,1029.25,1039.75
1023162300,1040.15,1047.4,1036.55,1045.4
1023248700,1045.55,1067.5,1045,1064.2
1023335100,1064.15,1072,1055.5,1064.35
1023421500,1063.75,1063.75,1044.35,1048.8
1023680700,1049.95,1072.5,1049.95,1069.9
1023767100,1070.95,1099.5,1070.55,1097.05
1023853500,1097.15,1100.45,1088.5,1092.8
1023939900,1093,1102.05,1080.8,1082.85
1024026300,1081.75,1087.6,1079.45,1085.7
1024285500,1085.8,1097.55,1085.7,1088.9
1024371900,1088.9,1097.4,1073.75,1074.95
1024458300,1074.7,1079.2,1056.45,1062.9
1024544700,1063.1,1074,1056.25,1070.05
1024631100,1069.5,1069.8,1058.95,1062.55
1024890300,1065.6,1065.6,1054.45,1061.85
1024976700,1061.9,1063.3,1048.55,1055.4
1025063100,1055.35,1061.05,1042.2,1044.2
1025149500,1044.5,1053.7,1044,1048.55
1025235900,1049.4,1068.9,1049.4,1057.8
1025495100,1058,1070.15,1058,1068.95
1025581500,1067.9,1071.7,1064.95,1068.05
1025667900,1067.8,1074,1065.55,1069.9
1025754300,1069.95,1078.55,1068.4,1070.55
1025840700,1071,1076.2,1067.45,1073.8
1026099900,1074,1085.3,1072.9,1082.05
1026186300,1081.9,1083.65,1077.55,1080.3
1026272700,1081.55,1087.4,1069.45,1071.7
1026359100,1070.95,1070.95,1055.3,1056.6
1026445500,1057.1,1064.9,1054.9,1058.25
1026704700,1057.95,1058.45,1043.3,1048
1026791100,1047.9,1051.85,1033.95,1035.95
1026877500,1035.95,1037.5,1025,1032.55
1026963900,1032.55,1044,1032.55,1041.3
1027050300,1041.35,1041.5,1032.25,1035.9
1027309500,1035.2,1035.2,1009,1012
1027395900,1012.05,1023.65,1005.75,1021.9
1027482300,1021.8,1022.2,1001.9,1004.05
1027568700,1004.2,1021.3,997.84998,1001.55
1027655100,1001.05,1001.05,972.54999,973.5
1027914300,973,977.95001,953.15002,971.65002
1028000700,973,987.5,956.79999,960.65002
1028087100,960.29999,964.09998,943.59998,958.90002
1028173500,959.20001,972.04999,954.15002,957.70001
1028259900,957.54999,957.54999,935.54999,954.75
1028519100,954.90002,966.5,953.90002,963.25
1028605500,963.29999,969.54999,955.40002,966.65002
1028691900,967.70001,978.59998,966.54999,969.09998
1028778300,969.15002,971.75,951.20001,953.54999
1028864700,953.79999,963.84998,948,961.95001
1029123900,961.15002,971.54999,961.15002,969.84998
1029210300,970.40002,977.20001,969.90002,976.04999
1029296700,976.04999,976.25,967.25,969.65002
1029469500,970.75,981.20001,968.34998,979.25
1029728700,979.40002,983.54999,978.20001,979.84998
1029815100,979.75,990.84998,979.04999,988.54999
1029901500,988.59998,994.25,984.34998,988.45001
1029987900,988.54999,995.29999,983.45001,985.70001
1030074300,985.75,996.40002,984.70001,995.20001
1030333500,992.40002,1001.45,986.15002,998.84998
1030419900,998.84998,1003.3,985.70001,987.70001
1030506300,987.34998,988.09998,981.09998,985.70001
1030592700,985.84998,989.40002,981.45001,987.25
1030679100,987.65002,1012.75,986.70001,1010.6
1030938300,1010.9,1024.65,1010.85,1013.5
1031024700,1013.65,1014.8,999.40002,1001.1
1031111100,1000.7,1008.8,990.84998,1006.95
1031197500,1006.9,1013.45,1004.2,1008.6
1031283900,1008.45,1008.45,992.70001,995.20001
1031543100,992.04999,1005.85,985.25,998.54999
1031715900,998.59998,1002.35,993.34998,998.84998
1031802300,998.95001,1005.15,998.79999,1001.65
1031888700,1001.4,1001.4,989.84998,992
1032147900,991.75,997,983.54999,985.75
1032234300,985.75,996.79999,985.75,994.90002
1032320700,994.15002,994.15002,981.59998,983.59998
1032407100,983.45001,985.25,970.79999,976.04999
1032493500,975.59998,975.59998,960.70001,969.59998
1032752700,969.84998,974.75,967.34998,970.29999
1032839100,969.95001,969.95001,960.20001,966.20001
1032925500,964.65002,971.84998,960.5,970.04999
1033011900,970.09998,976.25,968.25,969.90002
1033098300,969.95001,978,969.25,976.45001
1033357500,976.15002,976.15002,961.54999,963.15002
1033443900,961.15002,964.20001,950.29999,955.20001
1033616700,955.34998,957.90002,945.79999,948.20001
1033703100,948.09998,951.79999,944.5,948.20001
1033962300,947.79999,956.34998,946.25,954.75
1034048700,954.79999,963.15002,952.5,960.79999
1034135100,960.84998,968.75,952.95001,954.75
1034221500,954.79999,960.45001,945,958.45001
1034307900,958.45001,973.5,958.45001,971.04999
1034567100,971.5,976.5,969,972.45001
1034739900,972.90002,983.59998,971.70001,973.59998
1034826300,973.70001,976.04999,966.54999,973.29999
1034912700,973.79999,982.5,968.79999,971.65002
1035171900,971.75,976.20001,965.65002,967.34998
1035258300,967.5,976.34998,961.65002,962.5
1035344700,962.90002,963.75,955.45001,957.34998
